sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
245,24.1184,420994533,140331511,234436786,43849311,722037,136,420994533,1683978132,841989066
246,24.0761,420994533,140331511,234436786,43321582,722037,136,420994533,1683978132,841989066
247,24.0584,420994533,140331511,234436786,43313067,722037,136,420994533,1683978132,841989066
248,23.8092,420994533,140331511,234436786,43304535,722037,136,420994533,1683978132,841989066
249,24.1557,420994533,140331511,234436786,43317208,722037,136,420994533,1683978132,841989066
250,23.9316,420994533,140331511,234436786,43406135,722037,136,420994533,1683978132,841989066
251,24.0284,420994533,140331511,234436786,43841942,722037,136,420994533,1683978132,841989066
252,23.9149,420994533,140331511,234436786,43837085,722037,136,420994533,1683978132,841989066
253,24.2041,420994533,140331511,234436786,43299054,722037,136,420994533,1683978132,841989066
254,23.7801,420994533,140331511,234436786,43840611,722037,136,420994533,1683978132,841989066
255,24.1486,420994533,140331511,234436786,43294084,722037,136,420994533,1683978132,841989066
256,23.7599,420994533,140331511,234436786,43358289,722037,136,420994533,1683978132,841989066
257,24.0937,420994533,140331511,234436786,43342945,722037,136,420994533,1683978132,841989066
258,23.7641,420994533,140331511,234436786,43369231,722037,136,420994533,1683978132,841989066
259,24.1741,420994533,140331511,234436786,43287137,722037,136,420994533,1683978132,841989066
260,23.9619,420994533,140331511,234436786,43372608,722037,136,420994533,1683978132,841989066
261,24.0729,420994533,140331511,234436786,43450622,722037,136,420994533,1683978132,841989066
262,23.8796,420994533,140331511,234436786,43276436,722037,136,420994533,1683978132,841989066
263,24.0747,420994533,140331511,234436786,43823802,722037,136,420994533,1683978132,841989066
264,23.9083,420994533,140331511,234436786,43855918,722037,136,420994533,1683978132,841989066
265,24.0503,420994533,140331511,234436786,43303587,722037,136,420994533,1683978132,841989066
266,23.8439,420994533,140331511,234436786,43301347,722037,136,420994533,1683978132,841989066
267,24.1844,420994533,140331511,234436786,43299874,722037,136,420994533,1683978132,841989066
268,23.8502,420994533,140331511,234436786,43835192,722037,136,420994533,1683978132,841989066
269,24.1903,420994533,140331511,234436786,43302764,722037,136,420994533,1683978132,841989066
270,23.7723,420994533,140331511,234436786,43846022,722037,136,420994533,1683978132,841989066
271,24.1999,420994533,140331511,234436786,43823172,722037,136,420994533,1683978132,841989066
272,23.9184,420994533,140331511,234436786,43447834,722037,136,420994533,1683978132,841989066
273,23.9471,420994533,140331511,234436786,43130898,722037,136,420994533,1683978132,841989066
274,23.9024,420994533,140331511,234436786,43349800,722037,136,420994533,1683978132,841989066
275,24.1068,420994533,140331511,234436786,43347663,722037,136,420994533,1683978132,841989066
276,23.9524,420994533,140331511,234436786,43287544,722037,136,420994533,1683978132,841989066
277,24.0769,420994533,140331511,234436786,43469415,722037,136,420994533,1683978132,841989066
278,23.907,420994533,140331511,234436786,43853723,722037,136,420994533,1683978132,841989066
279,24.0419,420994533,140331511,234436786,43266110,722037,136,420994533,1683978132,841989066
