sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
212,21.23,420994533,140331511,206732558,42051545,722037,136,420994533,1683978132,841989066
213,20.8968,420994533,140331511,206732558,42023751,722037,136,420994533,1683978132,841989066
214,20.8594,420994533,140331511,206732558,42048620,722037,136,420994533,1683978132,841989066
215,21.2207,420994533,140331511,206732558,41953502,722037,136,420994533,1683978132,841989066
216,20.8748,420994533,140331511,206732558,42034662,722037,136,420994533,1683978132,841989066
217,20.8882,420994533,140331511,206732558,42022125,722037,136,420994533,1683978132,841989066
218,20.9546,420994533,140331511,206732558,42039871,722037,136,420994533,1683978132,841989066
219,20.8773,420994533,140331511,206732558,41986344,722037,136,420994533,1683978132,841989066
220,20.8433,420994533,140331511,206732558,42027206,722037,136,420994533,1683978132,841989066
221,21.231,420994533,140331511,206732558,41974540,722037,136,420994533,1683978132,841989066
222,20.8653,420994533,140331511,206732558,42054561,722037,136,420994533,1683978132,841989066
223,20.969,420994533,140331511,206732558,42003967,722037,136,420994533,1683978132,841989066
224,21.276,420994533,140331511,206732558,42065135,722037,136,420994533,1683978132,841989066
225,21.0592,420994533,140331511,206732558,41993208,722037,136,420994533,1683978132,841989066
226,20.8605,420994533,140331511,206732558,42036861,722037,136,420994533,1683978132,841989066
227,21.1207,420994533,140331511,206732558,42009805,722037,136,420994533,1683978132,841989066
228,21.0868,420994533,140331511,206732558,42060805,722037,136,420994533,1683978132,841989066
229,20.8589,420994533,140331511,206732558,42034071,722037,136,420994533,1683978132,841989066
230,20.8808,420994533,140331511,206732558,41989353,722037,136,420994533,1683978132,841989066
231,21.015,420994533,140331511,206732558,42024374,722037,136,420994533,1683978132,841989066
232,20.8627,420994533,140331511,206732558,42005594,722037,136,420994533,1683978132,841989066
233,21.0191,420994533,140331511,206732558,42101505,722037,136,420994533,1683978132,841989066
234,20.8921,420994533,140331511,206732558,42046007,722037,136,420994533,1683978132,841989066
235,20.881,420994533,140331511,206732558,42061722,722037,136,420994533,1683978132,841989066
236,21.1493,420994533,140331511,206732558,42045346,722037,136,420994533,1683978132,841989066
237,21.0251,420994533,140331511,206732558,42013151,722037,136,420994533,1683978132,841989066
238,20.8575,420994533,140331511,206732558,42094178,722037,136,420994533,1683978132,841989066
239,20.8684,420994533,140331511,206732558,42015828,722037,136,420994533,1683978132,841989066
240,21.2681,420994533,140331511,206732558,42050171,722037,136,420994533,1683978132,841989066
241,20.8802,420994533,140331511,206732558,41991552,722037,136,420994533,1683978132,841989066
242,20.8595,420994533,140331511,206732558,42012823,722037,136,420994533,1683978132,841989066
243,21.1923,420994533,140331511,206732558,42074079,722037,136,420994533,1683978132,841989066
244,20.8608,420994533,140331511,206732558,42069826,722037,136,420994533,1683978132,841989066
245,20.8604,420994533,140331511,206732558,41930503,722037,136,420994533,1683978132,841989066
246,21.1779,420994533,140331511,206732558,42070153,722037,136,420994533,1683978132,841989066
247,20.9802,420994533,140331511,206732558,41977441,722037,136,420994533,1683978132,841989066
248,20.8662,420994533,140331511,206732558,42013119,722037,136,420994533,1683978132,841989066
249,21.2234,420994533,140331511,206732558,42032895,722037,136,420994533,1683978132,841989066
250,20.863,420994533,140331511,206732558,42084935,722037,136,420994533,1683978132,841989066
