sample,gpu_forward_ms,ia_vertices,ia_primitives,vs_invocations,ps_invocations,visible_instances,active_mesh_lods,logical_indices,list_r32_bytes,list_r16_bytes
282,23.8565,420994533,140331511,234436786,42020604,722037,136,420994533,1683978132,841989066
283,24.0011,420994533,140331511,234436786,42056483,722037,136,420994533,1683978132,841989066
284,23.8023,420994533,140331511,234436786,42028283,722037,136,420994533,1683978132,841989066
285,24.0808,420994533,140331511,234436786,41990385,722037,136,420994533,1683978132,841989066
286,23.8488,420994533,140331511,234436786,42013218,722037,136,420994533,1683978132,841989066
287,24.0921,420994533,140331511,234436786,42513313,722037,136,420994533,1683978132,841989066
288,23.7951,420994533,140331511,234436786,42040664,722037,136,420994533,1683978132,841989066
289,23.9652,420994533,140331511,234436786,42040780,722037,136,420994533,1683978132,841989066
290,23.739,420994533,140331511,234436786,41979956,722037,136,420994533,1683978132,841989066
291,24.1873,420994533,140331511,234436786,42018613,722037,136,420994533,1683978132,841989066
292,23.7917,420994533,140331511,234436786,42023705,722037,136,420994533,1683978132,841989066
293,24.0979,420994533,140331511,234436786,42002767,722037,136,420994533,1683978132,841989066
294,23.7513,420994533,140331511,234436786,42024614,722037,136,420994533,1683978132,841989066
295,24.0843,420994533,140331511,234436786,41997198,722037,136,420994533,1683978132,841989066
296,23.8007,420994533,140331511,234436786,42056607,722037,136,420994533,1683978132,841989066
297,24.1084,420994533,140331511,234436786,41985130,722037,136,420994533,1683978132,841989066
298,23.8553,420994533,140331511,234436786,42047821,722037,136,420994533,1683978132,841989066
299,24.095,420994533,140331511,234436786,42005406,722037,136,420994533,1683978132,841989066
300,23.6703,420994533,140331511,234436786,41972409,722037,136,420994533,1683978132,841989066
301,24.0817,420994533,140331511,234436786,42025325,722037,136,420994533,1683978132,841989066
302,23.8485,420994533,140331511,234436786,42034430,722037,136,420994533,1683978132,841989066
303,24.0958,420994533,140331511,234436786,42034491,722037,136,420994533,1683978132,841989066
304,23.7874,420994533,140331511,234436786,42015450,722037,136,420994533,1683978132,841989066
305,24.1988,420994533,140331511,234436786,42046560,722037,136,420994533,1683978132,841989066
306,23.7367,420994533,140331511,234436786,42039440,722037,136,420994533,1683978132,841989066
307,23.9912,420994533,140331511,234436786,42006122,722037,136,420994533,1683978132,841989066
308,23.7982,420994533,140331511,234436786,41970992,722037,136,420994533,1683978132,841989066
309,23.9956,420994533,140331511,234436786,42016037,722037,136,420994533,1683978132,841989066
310,24.0242,420994533,140331511,234436786,41980520,722037,136,420994533,1683978132,841989066
311,24.0873,420994533,140331511,234436786,42030011,722037,136,420994533,1683978132,841989066
312,23.68,420994533,140331511,234436786,42005007,722037,136,420994533,1683978132,841989066
313,24.0177,420994533,140331511,234436786,42039436,722037,136,420994533,1683978132,841989066
314,23.8839,420994533,140331511,234436786,42003051,722037,136,420994533,1683978132,841989066
315,24.0644,420994533,140331511,234436786,42024894,722037,136,420994533,1683978132,841989066
316,23.8003,420994533,140331511,234436786,42038479,722037,136,420994533,1683978132,841989066
317,23.9865,420994533,140331511,234436786,42005583,722037,136,420994533,1683978132,841989066
318,23.8616,420994533,140331511,234436786,42035845,722037,136,420994533,1683978132,841989066
319,24.0822,420994533,140331511,234436786,42023399,722037,136,420994533,1683978132,841989066
320,23.8013,420994533,140331511,234436786,42036442,722037,136,420994533,1683978132,841989066
321,24.1056,420994533,140331511,234436786,41991159,722037,136,420994533,1683978132,841989066
